video_id,track_id,num_frames,VCL,VSL,VAP
BP161286 (4)_SESSIONE 311025,131,3,1.9485,0.4476,0.374
BP161286 (4)_SESSIONE 311025,132,3,0.4641,0.1132,0.0781
BP161286 (4)_SESSIONE 311025,133,2,1.9125,1.9125,1.9125
BP161286 (4)_SESSIONE 311025,134,3,0.8935,0.6395,0.3217
BP161286 (4)_SESSIONE 311025,136,6,1.306,0.7156,0.8404
BP161286 (4)_SESSIONE 311025,138,3,1.7572,1.1159,0.602
BP161286 (4)_SESSIONE 311025,139,2,1.744,1.744,1.744
BP161286 (4)_SESSIONE 311025,140,3,2.9134,2.9117,1.456
BP161286 (4)_SESSIONE 311025,141,8,1.3694,1.1454,1.0579
BP161286 (4)_SESSIONE 311025,142,2,1.9365,1.9365,1.9365
BP161286 (4)_SESSIONE 311025,143,4,1.9292,0.5066,0.5779
BP161286 (4)_SESSIONE 311025,144,5,1.1493,0.3427,0.2754
BP161286 (4)_SESSIONE 311025,145,11,1.0357,0.0749,0.3987
BP161286 (4)_SESSIONE 311025,146,7,1.8274,0.8828,0.822
BP161286 (4)_SESSIONE 311025,147,2,1.7402,1.7402,1.7402
BP161286 (4)_SESSIONE 311025,150,21,1.6084,0.9179,1.2602
BP161286 (4)_SESSIONE 311025,151,3,1.6288,1.6277,0.8139
BP161286 (4)_SESSIONE 311025,152,6,0.6247,0.3378,0.3415
BP161286 (4)_SESSIONE 311025,153,4,0.7314,0.1393,0.1781
BP161286 (4)_SESSIONE 311025,154,2,0.6543,0.6543,0.6543
BP161286 (4)_SESSIONE 311025,160,2,0.352,0.352,0.352
BP161286 (4)_SESSIONE 311025,161,4,1.9484,0.1768,0.351
BP161286 (4)_SESSIONE 311025,162,2,0.9031,0.9031,0.9031
BP161286 (4)_SESSIONE 311025,164,3,1.5077,0.8707,0.4798
BP161286 (4)_SESSIONE 311025,166,3,0.8883,0.8316,0.4169
BP161286 (4)_SESSIONE 311025,171,2,1.495,1.495,1.495
BP161286 (4)_SESSIONE 311025,172,5,1.1055,0.4851,0.5353
BP161286 (4)_SESSIONE 311025,174,4,0.9797,0.9169,0.4701
BP161286 (4)_SESSIONE 311025,175,2,0.8182,0.8182,0.8182
BP161286 (4)_SESSIONE 311025,176,19,0.5047,0.2382,0.2427
BP161286 (4)_SESSIONE 311025,177,4,1.2837,0.8277,0.5327
BP161286 (4)_SESSIONE 311025,179,3,0.7159,0.449,0.2283
BP161286 (4)_SESSIONE 311025,182,2,1.2482,1.2482,1.2482
BP161286 (4)_SESSIONE 311025,183,3,1.9656,1.9596,0.9801
BP161286 (4)_SESSIONE 311025,184,2,0.8658,0.8658,0.8658
BP161286 (4)_SESSIONE 311025,187,5,1.9429,1.0389,0.8134
BP161286 (4)_SESSIONE 311025,189,2,1.8375,1.8375,1.8375
BP161286 (4)_SESSIONE 311025,192,3,1.0121,0.7516,0.3904
BP161286 (4)_SESSIONE 311025,193,6,1.0757,0.7971,0.8363
BP161286 (4)_SESSIONE 311025,197,3,1.0904,1.0897,0.5449
BP161286 (4)_SESSIONE 311025,199,2,1.7172,1.7172,1.7172
BP161286 (4)_SESSIONE 311025,200,3,1.5846,1.2526,0.6461
BP161286 (4)_SESSIONE 311025,201,2,1.1581,1.1581,1.1581
BP161286 (4)_SESSIONE 311025,202,13,1.1345,0.0971,0.832
BP161286 (4)_SESSIONE 311025,203,17,0.6777,0.2899,0.4096
BP161286 (4)_SESSIONE 311025,206,2,1.6035,1.6035,1.6035
BP161286 (4)_SESSIONE 311025,207,2,1.876,1.876,1.876
BP161286 (4)_SESSIONE 311025,209,11,1.2038,0.2359,0.7214
BP161286 (4)_SESSIONE 311025,213,2,1.635,1.635,1.635
BP161286 (4)_SESSIONE 311025,214,3,1.4686,1.4513,0.7264
BP161286 (4)_SESSIONE 311025,217,17,0.8667,0.0273,0.4106
BP161286 (4)_SESSIONE 311025,218,13,1.5164,1.2936,1.2504
BP161286 (4)_SESSIONE 311025,220,4,1.2301,1.1905,0.8228
BP161286 (4)_SESSIONE 311025,221,5,1.3852,1.1351,0.9005
BP161286 (4)_SESSIONE 311025,223,5,1.3294,0.9309,0.7511
BP161286 (4)_SESSIONE 311025,228,2,1.7257,1.7257,1.7257
BP161286 (4)_SESSIONE 311025,230,10,0.6158,0.2198,0.4294
BP161286 (4)_SESSIONE 311025,233,3,0.7489,0.638,0.3198
BP161286 (4)_SESSIONE 311025,234,4,1.2487,1.1638,0.8517
BP161286 (4)_SESSIONE 311025,236,4,2.2207,2.1824,1.5751
BP161286 (4)_SESSIONE 311025,237,2,1.0738,1.0738,1.0738
BP161286 (4)_SESSIONE 311025,238,6,3.0806,3.0415,2.5262
BP161286 (4)_SESSIONE 311025,240,2,2.1368,2.1368,2.1368
BP161286 (4)_SESSIONE 311025,241,3,1.3631,0.7164,0.3725
BP161286 (4)_SESSIONE 311025,242,2,1.7305,1.7305,1.7305
BP161286 (4)_SESSIONE 311025,244,3,1.9602,1.9327,0.9678
BP161286 (4)_SESSIONE 311025,245,14,0.3465,0.1739,0.2011
BP161286 (4)_SESSIONE 311025,249,14,0.7659,0.2221,0.3487
BP161286 (4)_SESSIONE 311025,252,3,1.2911,0.3078,0.2473
BP161286 (4)_SESSIONE 311025,253,5,1.323,0.9292,0.728
BP161286 (4)_SESSIONE 311025,255,8,0.921,0.2744,0.5585
BP161286 (4)_SESSIONE 311025,256,4,2.2283,2.2151,1.4531
BP161286 (4)_SESSIONE 311025,257,2,1.5566,1.5566,1.5566
BP161286 (4)_SESSIONE 311025,260,6,1.0,0.7506,0.5494
BP161286 (4)_SESSIONE 311025,261,2,0.8163,0.8163,0.8163
BP161286 (4)_SESSIONE 311025,268,4,1.2385,0.5219,0.3397
BP161286 (4)_SESSIONE 311025,269,2,2.3003,2.3003,2.3003
BP161286 (4)_SESSIONE 311025,270,3,1.4465,0.9661,0.4952
BP161286 (4)_SESSIONE 311025,271,2,0.6048,0.6048,0.6048
BP161286 (4)_SESSIONE 311025,273,4,1.6183,1.5232,1.0491
BP161286 (4)_SESSIONE 311025,274,3,2.091,1.7733,0.8991
BP161286 (4)_SESSIONE 311025,275,3,1.4342,0.9796,0.5161
BP161286 (4)_SESSIONE 311025,277,3,0.8042,0.6592,0.3379
BP161286 (4)_SESSIONE 311025,278,12,0.7588,0.0656,0.252
BP161286 (4)_SESSIONE 311025,279,6,1.2004,1.1679,0.9719
BP161286 (4)_SESSIONE 311025,280,2,2.0252,2.0252,2.0252
BP161286 (4)_SESSIONE 311025,281,2,2.0639,2.0639,2.0639
BP161286 (4)_SESSIONE 311025,285,2,0.7803,0.7803,0.7803
BP161286 (4)_SESSIONE 311025,286,2,1.602,1.602,1.602
BP161286 (4)_SESSIONE 311025,287,10,1.0031,0.7836,0.7652
BP161286 (4)_SESSIONE 311025,288,2,0.6973,0.6973,0.6973
BP161286 (4)_SESSIONE 311025,289,2,1.6708,1.6708,1.6708
BP161286 (4)_SESSIONE 311025,291,10,0.8827,0.4823,0.5187
BP161286 (4)_SESSIONE 311025,292,4,0.8147,0.277,0.3946
BP161286 (4)_SESSIONE 311025,293,4,1.7625,1.7613,1.2602
BP161286 (4)_SESSIONE 311025,295,2,1.6103,1.6103,1.6103
BP161286 (4)_SESSIONE 311025,296,2,0.1305,0.1305,0.1305
BP161286 (4)_SESSIONE 311025,297,3,1.5379,1.3177,0.672
BP161286 (4)_SESSIONE 311025,305,3,0.3728,0.2907,0.1472
BP161286 (4)_SESSIONE 311025,307,2,1.8283,1.8283,1.8283
BP161286 (4)_SESSIONE 311025,308,6,2.419,2.3942,1.95
BP161286 (4)_SESSIONE 311025,309,3,0.6126,0.2685,0.1626
BP161286 (4)_SESSIONE 311025,310,2,1.6795,1.6795,1.6795
BP161286 (4)_SESSIONE 311025,314,3,1.8956,1.8952,0.9476
BP161286 (4)_SESSIONE 311025,316,2,0.6792,0.6792,0.6792
BP161286 (4)_SESSIONE 311025,318,6,2.2612,2.1153,1.8632
BP161286 (4)_SESSIONE 311025,319,2,0.3204,0.3204,0.3204
BP161286 (4)_SESSIONE 311025,320,3,1.4794,1.1289,0.5852
BP161286 (4)_SESSIONE 311025,321,2,1.6449,1.6449,1.6449
BP161286 (4)_SESSIONE 311025,322,2,2.1915,2.1915,2.1915
BP161286 (4)_SESSIONE 311025,323,3,1.4566,1.4143,0.7093
BP161286 (4)_SESSIONE 311025,325,8,1.3987,0.6872,0.7838
BP161286 (4)_SESSIONE 311025,326,8,1.5696,1.5015,1.2696
BP161286 (4)_SESSIONE 311025,327,5,1.1919,0.1191,0.4856
BP161286 (4)_SESSIONE 311025,330,3,1.6467,1.6209,0.8118
BP161286 (4)_SESSIONE 311025,332,2,1.6388,1.6388,1.6388
BP161286 (4)_SESSIONE 311025,334,4,1.6427,0.447,0.5799
BP161286 (4)_SESSIONE 311025,335,7,1.4344,0.9717,1.0297
BP161286 (4)_SESSIONE 311025,336,2,0.704,0.704,0.704
BP161286 (4)_SESSIONE 311025,337,7,1.735,1.7272,1.4108
BP161286 (4)_SESSIONE 311025,340,6,0.8827,0.5179,0.4322
BP161286 (4)_SESSIONE 311025,342,3,1.8624,0.259,0.331
BP161286 (4)_SESSIONE 311025,344,5,1.2419,0.5795,0.6808
BP161286 (4)_SESSIONE 311025,345,2,0.9763,0.9763,0.9763
BP161286 (4)_SESSIONE 311025,349,5,0.9277,0.316,0.4059
BP161286 (4)_SESSIONE 311025,351,4,1.0955,1.0503,0.8079
BP161286 (4)_SESSIONE 311025,352,2,1.7352,1.7352,1.7352
BP161286 (4)_SESSIONE 311025,353,5,2.0865,1.9931,1.6967
BP161286 (4)_SESSIONE 311025,354,3,0.3482,0.1388,0.087
BP161286 (4)_SESSIONE 311025,356,2,1.373,1.373,1.373
BP161286 (4)_SESSIONE 311025,358,4,1.4214,1.4027,0.8463
BP161286 (4)_SESSIONE 311025,362,4,1.4401,1.4232,0.9257
BP161286 (4)_SESSIONE 311025,363,4,0.9477,0.843,0.444
BP161286 (4)_SESSIONE 311025,364,3,1.4998,1.4568,0.7308
BP161286 (4)_SESSIONE 311025,365,3,0.9681,0.8338,0.4248
BP161286 (4)_SESSIONE 311025,368,3,0.5556,0.3775,0.189
BP161286 (4)_SESSIONE 311025,369,2,1.2378,1.2378,1.2378
BP161286 (4)_SESSIONE 311025,372,2,1.6405,1.6405,1.6405
BP161286 (4)_SESSIONE 311025,375,3,1.5253,1.0001,0.5001
BP161286 (4)_SESSIONE 311025,376,2,2.1231,2.1231,2.1231
BP161286 (4)_SESSIONE 311025,378,2,1.416,1.416,1.416
BP161286 (4)_SESSIONE 311025,379,2,1.6525,1.6525,1.6525
BP161286 (4)_SESSIONE 311025,380,2,1.6724,1.6724,1.6724
BP161286 (4)_SESSIONE 311025,381,2,1.2065,1.2065,1.2065
BP161286 (4)_SESSIONE 311025,383,2,1.9132,1.9132,1.9132
BP161286 (4)_SESSIONE 311025,384,2,0.9546,0.9546,0.9546
BP161286 (4)_SESSIONE 311025,385,2,1.0213,1.0213,1.0213
BP161286 (5)_SESSIONE 311025,2,10,0.812,0.1832,0.2695
BP161286 (5)_SESSIONE 311025,3,9,1.0567,0.3094,0.4989
BP161286 (5)_SESSIONE 311025,7,5,1.2846,0.9124,0.7589
BP161286 (5)_SESSIONE 311025,10,13,0.3756,0.021,0.1429
BP161286 (5)_SESSIONE 311025,12,12,0.6048,0.0159,0.1878
BP161286 (5)_SESSIONE 311025,13,13,1.6331,1.1041,1.3236
BP161286 (5)_SESSIONE 311025,14,6,0.7187,0.566,0.5216
BP161286 (5)_SESSIONE 311025,15,11,1.6521,0.6602,1.0597
BP161286 (5)_SESSIONE 311025,16,3,1.5876,1.5862,0.7932
BP161286 (5)_SESSIONE 311025,17,7,1.1746,0.6183,0.5433
BP161286 (5)_SESSIONE 311025,18,5,0.7371,0.5938,0.5308
BP161286 (5)_SESSIONE 311025,19,2,2.3717,2.3717,2.3717
BP161286 (5)_SESSIONE 311025,21,5,1.0989,0.5929,0.6031
BP161286 (5)_SESSIONE 311025,22,21,0.7193,0.1849,0.2957
BP161286 (5)_SESSIONE 311025,25,15,1.3062,0.7236,0.6992
BP161286 (5)_SESSIONE 311025,27,9,1.6728,0.7384,1.1482
BP161286 (5)_SESSIONE 311025,31,5,0.7645,0.4951,0.4023
BP161286 (5)_SESSIONE 311025,32,2,0.842,0.842,0.842
BP161286 (5)_SESSIONE 311025,33,2,0.8341,0.8341,0.8341
BP161286 (5)_SESSIONE 311025,34,14,0.3687,0.0279,0.0987
BP161286 (5)_SESSIONE 311025,38,10,1.1123,0.6344,0.7686
BP161286 (5)_SESSIONE 311025,40,5,0.559,0.3471,0.2252
BP161286 (5)_SESSIONE 311025,41,5,1.1727,0.9538,0.7154
BP161286 (5)_SESSIONE 311025,42,2,3.4633,3.4633,3.4633
BP161286 (5)_SESSIONE 311025,46,3,1.6314,1.1267,0.591
BP161286 (5)_SESSIONE 311025,47,2,2.5071,2.5071,2.5071
BP161286 (5)_SESSIONE 311025,50,2,1.7,1.7,1.7
BP161286 (5)_SESSIONE 311025,51,9,0.9265,0.7216,0.7025
BP161286 (5)_SESSIONE 311025,52,4,1.4245,0.91,0.3476
BP161286 (5)_SESSIONE 311025,53,2,0.9003,0.9003,0.9003
BP161286 (5)_SESSIONE 311025,56,2,0.2253,0.2253,0.2253
BP161286 (5)_SESSIONE 311025,57,11,1.7946,1.0188,1.1738
BP161286 (5)_SESSIONE 311025,58,28,0.8717,0.2398,0.5584
BP161286 (5)_SESSIONE 311025,60,7,1.7148,1.6557,1.3797
BP161286 (5)_SESSIONE 311025,61,2,1.7043,1.7043,1.7043
BP161286 (5)_SESSIONE 311025,66,24,0.5685,0.2239,0.2955
BP161286 (5)_SESSIONE 311025,67,2,0.4125,0.4125,0.4125
BP161286 (5)_SESSIONE 311025,69,8,1.3307,1.232,1.1391
BP161286 (5)_SESSIONE 311025,70,13,1.4643,0.6028,0.8723
BP161286 (5)_SESSIONE 311025,71,8,0.8218,0.6517,0.6603
BP161286 (5)_SESSIONE 311025,72,11,0.8006,0.4481,0.5434
BP161286 (5)_SESSIONE 311025,73,5,1.0215,0.7515,0.8043
BP161286 (5)_SESSIONE 311025,76,7,0.4116,0.3248,0.2512
BP161286 (5)_SESSIONE 311025,78,5,3.0371,1.3546,1.5686
BP161286 (5)_SESSIONE 311025,80,2,1.2378,1.2378,1.2378
BP161286 (5)_SESSIONE 311025,81,3,1.5634,1.4759,0.7412
BP161286 (5)_SESSIONE 311025,82,3,1.6535,1.2593,0.6376
BP161286 (5)_SESSIONE 311025,84,2,1.5117,1.5117,1.5117
BP161286 (5)_SESSIONE 311025,85,5,1.1919,0.245,0.4558
BP161286 (5)_SESSIONE 311025,86,25,0.7585,0.0238,0.4451
BP161286 (5)_SESSIONE 311025,89,7,2.2782,1.512,1.4676
BP161286 (5)_SESSIONE 311025,90,2,1.4513,1.4513,1.4513
BP161286 (5)_SESSIONE 311025,91,2,0.575,0.575,0.575
BP161286 (5)_SESSIONE 311025,92,2,1.9356,1.9356,1.9356
BP161286 (5)_SESSIONE 311025,93,2,1.5199,1.5199,1.5199
BP161286 (5)_SESSIONE 311025,95,12,0.5425,0.0591,0.2141
BP161286 (5)_SESSIONE 311025,96,15,1.3349,0.3351,0.7692
BP161286 (5)_SESSIONE 311025,97,7,1.7691,1.5968,1.3927
BP161286 (5)_SESSIONE 311025,98,10,0.9431,0.4368,0.51
BP161286 (5)_SESSIONE 311025,99,20,0.7852,0.0762,0.3139
BP161286 (5)_SESSIONE 311025,100,4,0.9888,0.5061,0.3991
BP161286 (5)_SESSIONE 311025,101,8,1.1961,0.586,0.6722
BP161286 (5)_SESSIONE 311025,103,2,1.321,1.321,1.321
BP161286 (5)_SESSIONE 311025,106,3,2.9442,2.9421,1.4712
BP161286 (5)_SESSIONE 311025,109,2,2.7751,2.7751,2.7751
BP161286 (5)_SESSIONE 311025,110,7,1.2749,0.6133,0.799
BP161286 (5)_SESSIONE 311025,111,7,1.7197,0.861,0.7472
BP161286 (5)_SESSIONE 311025,112,2,1.6614,1.6614,1.6614
BP161286 (5)_SESSIONE 311025,113,3,1.5519,0.8846,0.4868
BP161286 (5)_SESSIONE 311025,115,2,0.8078,0.8078,0.8078
BP161286 (5)_SESSIONE 311025,116,2,1.0991,1.0991,1.0991
BP161286 (5)_SESSIONE 311025,117,3,0.8868,0.5846,0.3113
BP161286 (5)_SESSIONE 311025,118,2,0.7517,0.7517,0.7517
BP161286 (5)_SESSIONE 311025,120,6,0.2134,0.027,0.065
BP161286 (5)_SESSIONE 311025,122,6,1.3482,0.2281,0.4748
BP161286 (5)_SESSIONE 311025,123,3,1.2915,1.0536,0.5346
BP161286 (5)_SESSIONE 311025,125,2,2.5739,2.5739,2.5739
BP161286 (5)_SESSIONE 311025,126,3,3.4166,3.4117,1.7061
BP161286 (5)_SESSIONE 311025,127,3,2.7524,2.6487,1.3297
BP161286 (5)_SESSIONE 311025,128,2,1.6247,1.6247,1.6247
BP161286 (5)_SESSIONE 311025,132,3,1.5223,0.125,0.2586
BP161286 (5)_SESSIONE 311025,134,20,0.6047,0.2244,0.3389
BP161286 (5)_SESSIONE 311025,135,2,0.5045,0.5045,0.5045
BP161286 (5)_SESSIONE 311025,138,10,2.1185,1.5667,1.6133
BP161286 (5)_SESSIONE 311025,140,4,0.9333,0.4383,0.3705
BP161286 (5)_SESSIONE 311025,141,2,0.9277,0.9277,0.9277
BP161286 (5)_SESSIONE 311025,142,11,0.5275,0.0631,0.2465
BP161286 (5)_SESSIONE 311025,144,8,1.7192,0.4202,1.0459
BP161286 (5)_SESSIONE 311025,145,4,1.5596,1.5547,0.9695
BP161286 (5)_SESSIONE 311025,147,5,1.8142,0.723,0.8312
BP161286 (5)_SESSIONE 311025,148,2,1.5847,1.5847,1.5847
BP161286 (5)_SESSIONE 311025,149,19,0.4726,0.0093,0.1648
BP161286 (5)_SESSIONE 311025,150,3,2.7102,2.6954,1.3485
BP161286 (5)_SESSIONE 311025,151,2,0.5891,0.5891,0.5891
BP161286 (5)_SESSIONE 311025,152,3,0.8936,0.8346,0.4187
BP161286 (5)_SESSIONE 311025,153,2,1.4485,1.4485,1.4485
BP161286 (5)_SESSIONE 311025,154,2,1.8737,1.8737,1.8737
BP161286 (5)_SESSIONE 311025,155,11,1.8174,0.6373,0.9377
BP161286 (5)_SESSIONE 311025,156,2,1.1275,1.1275,1.1275
BP161286 (5)_SESSIONE 311025,157,2,0.5427,0.5427,0.5427
BP161286 (5)_SESSIONE 311025,159,7,1.3411,1.1626,1.1016
BP161286 (5)_SESSIONE 311025,160,4,1.3222,1.0901,0.6753
BP161286 (5)_SESSIONE 311025,161,2,2.3298,2.3298,2.3298
BP161286 (5)_SESSIONE 311025,162,3,1.0077,0.25,0.2051
BP161286 (5)_SESSIONE 311025,163,3,1.7752,0.6486,0.4206
BP161286 (5)_SESSIONE 311025,167,2,0.885,0.885,0.885
BP161286 (5)_SESSIONE 311025,169,9,1.2061,0.493,0.8373
BP161286 (5)_SESSIONE 311025,171,16,1.5991,1.0916,1.3785
BP161286 (5)_SESSIONE 311025,172,3,1.0156,1.0123,0.5063
BP161286 (5)_SESSIONE 311025,173,5,1.3144,0.8295,0.6379
BP161286 (5)_SESSIONE 311025,181,2,1.3098,1.3098,1.3098
BP161286 (5)_SESSIONE 311025,183,2,2.3512,2.3512,2.3512
BP161286 (5)_SESSIONE 311025,184,15,0.9009,0.5633,0.6048
BP161286 (5)_SESSIONE 311025,185,4,0.9498,0.0673,0.2556
BP161286 (5)_SESSIONE 311025,187,2,1.9939,1.9939,1.9939
BP161286 (5)_SESSIONE 311025,188,7,0.8468,0.0678,0.3297
BP161286 (5)_SESSIONE 311025,189,5,0.6248,0.4248,0.2797
BP161286 (5)_SESSIONE 311025,190,2,0.9985,0.9985,0.9985
BP161286 (5)_SESSIONE 311025,192,7,1.5017,0.3443,0.547
BP161286 (5)_SESSIONE 311025,193,4,1.1647,0.5251,0.5589
BP161286 (5)_SESSIONE 311025,195,3,1.5179,1.4251,0.7178
BP161286 (5)_SESSIONE 311025,196,8,0.3635,0.1242,0.1242
BP161286 (5)_SESSIONE 311025,197,2,1.7366,1.7366,1.7366
BP161286 (5)_SESSIONE 311025,198,3,0.8575,0.5628,0.2989
BP161286 (5)_SESSIONE 311025,199,4,0.4067,0.4003,0.2258
BP161286 (5)_SESSIONE 311025,200,5,1.4824,0.3143,0.5247
BP161286 (5)_SESSIONE 311025,202,5,1.1339,0.2019,0.434
BP161286 (5)_SESSIONE 311025,203,2,2.4021,2.4021,2.4021
BP161286 (5)_SESSIONE 311025,206,2,1.2707,1.2707,1.2707
BP161286 (5)_SESSIONE 311025,209,11,1.4915,0.9789,0.9443
BP161286 (5)_SESSIONE 311025,210,13,1.5498,1.1072,1.1704
BP161286 (5)_SESSIONE 311025,212,2,1.9359,1.9359,1.9359
BP161286 (5)_SESSIONE 311025,216,2,0.9465,0.9465,0.9465
BP161286 (5)_SESSIONE 311025,218,2,1.9125,1.9125,1.9125
BP161286 (5)_SESSIONE 311025,219,2,2.7824,2.7824,2.7824
BP161286 (5)_SESSIONE 311025,221,4,1.4618,1.3817,1.0314
BP161286 (5)_SESSIONE 311025,223,2,2.069,2.069,2.069
BP161286 (5)_SESSIONE 311025,224,11,1.0477,0.4933,0.5067
BP161286 (5)_SESSIONE 311025,225,5,1.8634,1.8423,1.4184
BP161286 (5)_SESSIONE 311025,226,2,0.5822,0.5822,0.5822
BP161286 (5)_SESSIONE 311025,227,12,1.0229,0.2997,0.634
BP161286 (5)_SESSIONE 311025,228,2,0.8793,0.8793,0.8793
BP161286 (5)_SESSIONE 311025,229,12,1.4238,0.39,0.9818
BP161286 (5)_SESSIONE 311025,230,2,1.0174,1.0174,1.0174
BP161286 (5)_SESSIONE 311025,232,6,1.8159,0.3045,0.4694
BP161286 (5)_SESSIONE 311025,233,2,0.9849,0.9849,0.9849
BP161286 (5)_SESSIONE 311025,234,2,0.2574,0.2574,0.2574
BP161286 (5)_SESSIONE 311025,235,2,1.1158,1.1158,1.1158
BP161286 (5)_SESSIONE 311025,236,3,1.6533,1.6088,0.8064
BP161286 (5)_SESSIONE 311025,237,2,1.449,1.449,1.449
BP161286 (5)_SESSIONE 311025,239,10,1.3035,0.5806,0.6383
BP161286 (5)_SESSIONE 311025,240,6,1.8599,1.2396,1.2038
BP161286 (5)_SESSIONE 311025,241,11,1.0347,0.429,0.5247
BP161286 (5)_SESSIONE 311025,243,2,2.0343,2.0343,2.0343
BP161286 (5)_SESSIONE 311025,244,3,0.5211,0.101,0.0976
BP161286 (5)_SESSIONE 311025,246,3,2.2051,2.2051,1.1025
BP161286 (5)_SESSIONE 311025,248,2,0.9576,0.9576,0.9576
BP161286 (5)_SESSIONE 311025,249,5,1.0971,0.2492,0.4772
BP161286 (5)_SESSIONE 311025,250,10,0.3421,0.0836,0.1676
BP161286 (5)_SESSIONE 311025,251,10,1.5286,0.9385,1.139
BP161286 (5)_SESSIONE 311025,252,10,0.784,0.4912,0.5414
BP161286 (5)_SESSIONE 311025,257,2,1.8805,1.8805,1.8805
BP161286 (5)_SESSIONE 311025,258,8,1.8143,1.2131,1.2286
BP161286 (5)_SESSIONE 311025,259,5,0.6747,0.2516,0.3031
BP161286 (5)_SESSIONE 311025,260,9,0.6374,0.2719,0.3894
BP161286 (5)_SESSIONE 311025,262,2,0.3092,0.3092,0.3092
BP161286 (5)_SESSIONE 311025,263,2,1.9543,1.9543,1.9543
BP161286 (5)_SESSIONE 311025,264,7,2.1054,0.7377,0.761
BP161286 (5)_SESSIONE 311025,267,2,1.0607,1.0607,1.0607
BP161286 (5)_SESSIONE 311025,271,6,0.5614,0.473,0.3835
BP161286 (5)_SESSIONE 311025,272,9,1.9827,0.1326,1.0403
BP161286 (5)_SESSIONE 311025,273,2,1.9952,1.9952,1.9952
BP161286 (5)_SESSIONE 311025,274,3,0.8096,0.5399,0.2799
BP161286 (5)_SESSIONE 311025,275,6,1.0514,0.4784,0.5038
BP161286 (5)_SESSIONE 311025,276,2,1.5228,1.5228,1.5228
BP161286 (5)_SESSIONE 311025,277,4,2.3183,2.2951,1.5781
BP161286 (5)_SESSIONE 311025,279,7,1.1256,0.7841,0.8092
BP161286 (5)_SESSIONE 311025,280,2,2.3266,2.3266,2.3266
BP161286 (5)_SESSIONE 311025,283,7,0.595,0.3401,0.4425
BP161286 (5)_SESSIONE 311025,284,7,0.6996,0.0729,0.2545
BP161286 (5)_SESSIONE 311025,286,2,0.8341,0.8341,0.8341
BP161286 (5)_SESSIONE 311025,290,5,1.7102,0.5014,0.6811
BP161286 (5)_SESSIONE 311025,291,3,2.4787,1.2931,0.7346
BP161286 (5)_SESSIONE 311025,292,7,0.6991,0.164,0.2474
BP161286 (5)_SESSIONE 311025,293,2,1.3958,1.3958,1.3958
BP161286 (5)_SESSIONE 311025,294,6,1.297,0.4291,0.614
BP161286 (5)_SESSIONE 311025,295,2,1.8895,1.8895,1.8895
BP161286 (5)_SESSIONE 311025,298,7,0.197,0.0419,0.0756
BP161286 (5)_SESSIONE 311025,302,2,2.7156,2.7156,2.7156
BP161286 (5)_SESSIONE 311025,304,6,2.3202,2.2895,1.6508
BP161286 (5)_SESSIONE 311025,306,3,2.0958,2.0852,1.0432
BP161286 (5)_SESSIONE 311025,307,2,1.8524,1.8524,1.8524
BP161286 (5)_SESSIONE 311025,308,5,1.3668,0.8299,0.848
BP161286 (5)_SESSIONE 311025,309,5,1.3081,0.9878,0.7683
BP161286 (5)_SESSIONE 311025,311,2,1.4056,1.4056,1.4056
BP161286 (5)_SESSIONE 311025,313,4,1.1821,0.8159,0.4961
BP161286 (5)_SESSIONE 311025,315,4,1.9718,0.2704,0.4934
BP161286 (5)_SESSIONE 311025,318,4,1.2223,1.2018,0.9431
BP161286 (5)_SESSIONE 311025,320,2,1.0165,1.0165,1.0165
BP161286 (5)_SESSIONE 311025,321,2,2.0996,2.0996,2.0996
BP161286 (5)_SESSIONE 311025,323,4,2.0315,0.7463,0.7629
BP161286 (5)_SESSIONE 311025,325,2,1.3347,1.3347,1.3347
BP161286 (5)_SESSIONE 311025,326,3,2.0405,2.0252,1.0134
BP161286 (5)_SESSIONE 311025,328,3,0.7276,0.4568,0.2454
BP161286 (5)_SESSIONE 311025,330,2,2.3921,2.3921,2.3921
BP161286 (5)_SESSIONE 311025,331,3,2.5901,2.5755,1.2886
BP161286 (5)_SESSIONE 311025,332,2,1.2375,1.2375,1.2375
BP161286 (5)_SESSIONE 311025,333,3,0.3916,0.3676,0.1852
BP161286 (5)_SESSIONE 311025,334,2,1.4353,1.4353,1.4353
BP161286 (5)_SESSIONE 311025,337,2,0.5746,0.5746,0.5746
BP161286 (5)_SESSIONE 311025,338,2,1.013,1.013,1.013
BP161286 (5)_SESSIONE 311025,339,2,2.0502,2.0502,2.0502
BP161286 (5)_SESSIONE 311025,340,2,1.7301,1.7301,1.7301
BP161286 (5)_SESSIONE 311025,341,2,0.8355,0.8355,0.8355
BP161286 (5)_SESSIONE 311025,342,2,1.2931,1.2931,1.2931
BM 210682_Sessione 120925,0,5,2.8202,2.4568,1.9135
BM 210682_Sessione 120925,1,2,2.5291,2.5291,2.5291
AL280997 (3)_SESSIONE 021025,0,2,1.7903,1.7903,1.7903
AL280997 (3)_SESSIONE 021025,1,3,1.252,1.2509,0.6255
AL280997 (3)_SESSIONE 021025,2,19,0.7403,0.1879,0.3509
AL280997 (3)_SESSIONE 021025,3,13,1.0247,0.5711,0.633
AL280997 (3)_SESSIONE 021025,4,23,0.6753,0.5558,0.5507
AL280997 (3)_SESSIONE 021025,5,3,0.9329,0.8798,0.4424
AL280997 (3)_SESSIONE 021025,7,2,0.4,0.4,0.4
